0.62603, 1.59841
0.63724, 1.57166
0.64565, 1.54986
0.65405, 1.53203
0.66246, 1.51420
0.67157, 1.49438
0.68208, 1.47259
0.69329, 1.44683
0.70450, 1.42503
0.71572, 1.40323
0.72693, 1.38341
0.73744, 1.35964
0.74865, 1.33586
0.76056, 1.31802
0.77528, 1.29325
0.78719, 1.27442
0.79700, 1.25856
0.80821, 1.24270
0.82082, 1.22189
0.83483, 1.20108
0.84605, 1.18225
0.85866, 1.16541
0.86987, 1.15153
0.88248, 1.13369
0.90070, 1.11188
0.92172, 1.08809
0.93994, 1.06628
0.95536, 1.04844
0.97778, 1.02266
0.99880, 1.00283
1.01562, 0.98697
1.03383, 0.96912
1.05906, 0.94532
1.08709, 0.91954
1.10811, 0.90367
1.12913, 0.88383
1.14875, 0.86995
1.16977, 0.85209
1.19219, 0.83820
1.21461, 0.82431
1.23844, 0.80645
1.25806, 0.79454
1.27347, 0.78462
1.29309, 0.77271
1.30991, 0.76279
1.32813, 0.75088
1.34915, 0.74095
1.36737, 0.72904
1.39259, 0.71713
1.41081, 0.70720
1.43183, 0.69529
1.45285, 0.68536
1.47528, 0.67641
1.49630, 0.66747
1.51451, 0.65755
1.53133, 0.64960
1.55095, 0.64066
1.57407, 0.63370
1.59720, 0.62377
